lsoa11,year,dla_pip_pct,est_qof_dep,antidep_rate,z_mh_rate,samhi_index,samhi_dec
E01000334,2017,1.575757576,6.083055871,25.22313144,0.169488822,-0.366906188,4
E01000335,2017,2.179944511,5.363569223,24.63701511,-0.64377014,-0.969827012,1
E01000336,2017,3.135717785,5.446174066,24.90316679,0.337623207,-0.34414559,4
E01000337,2017,2.374222725,5.742464244,24.99234054,-0.642791321,-0.899317354,1
E01000338,2017,1.486620416,5.902171033,24.53588266,-0.260343085,-0.66816917,2
E01000339,2017,2.079395085,4.766811179,31.5096101,-0.386013735,-0.793255515,2
E01000340,2017,0.471698113,4.10354095,25.84398723,-0.526245188,-1.147774581,1
E01000341,2017,1.147959184,4.716021939,28.27671687,-0.593315368,-1.005802848,1
E01000342,2017,1.227747084,4.723257643,32.09697013,-0.945938735,-1.146241996,1
E01000343,2017,1.76879343,5.401405464,30.0129685,-0.953474674,-1.060428561,1
E01000344,2017,0.987654321,4.434104526,33.29631885,-1.003308046,-1.219213449,1
E01000345,2017,0.602409639,5.226393384,32.59337283,-0.832920365,-0.998516775,1
E01000346,2017,0.888099467,6.753046854,30.82576919,-0.589011306,-0.645851516,2
E01000347,2017,0.873655914,6.536413094,29.78744287,-0.664595708,-0.740409348,2
E01000348,2017,0.392927308,5.751776752,26.14604571,-0.98899726,-1.133218097,1
E01000349,2017,0,4.658930055,24.23645972,-0.551235527,-1.104964635,1
E01000350,2017,0.942760943,6.552569488,30.97167454,-0.69616038,-0.733786033,2
E01000351,2017,0.864731316,6.651773925,29.34328388,-0.692672419,-0.749885737,2
E01000352,2017,1.615798923,5.929465997,26.90114155,-0.455999064,-0.736625512,2
E01000353,2017,0.644028103,6.296059964,27.8416676,-0.866836101,-0.938852091,1
E01000354,2017,3.260869565,7.53021361,26.4581596,0.336787513,-0.022699417,5
E01000355,2017,1.303538175,6.540160607,30.10913186,-0.936639482,-0.887565609,1
E01000356,2017,0.865800866,7.319031537,27.06370128,-0.536059443,-0.609471646,2
E01000357,2017,0.4778157,5.527909495,25.68533503,-1.024148732,-1.194872676,1
E01000358,2017,0,7.549470269,28.48438643,-0.495262932,-0.563584134,3
E01000359,2017,0.469483568,6.424076124,25.61195796,-0.953102361,-1.019423767,1
E01000360,2017,1.150684932,6.749135447,30.50074241,0.175325284,-0.183195456,5
E01000361,2017,1.121495327,6.233114639,30.09049493,-1.215069547,-1.103985017,1
E01000362,2017,0.799507995,8.002599389,31.72704587,-0.172348781,-0.224255554,4
E01000363,2017,1.047120419,6.724723324,29.85646334,-0.759473902,-0.766090092,2
E01000364,2017,0.559006211,7.325798271,30.55586811,0.030744678,-0.211869527,4
E01000365,2017,0.90548953,7.22843499,30.14870437,1.518253684,0.678586786,8
E01000366,2017,1.356132075,6.871116301,29.33461708,-0.593919604,-0.648438853,2
E01000367,2017,2.555448409,6.332256201,28.03241746,0.763973751,0.096871126,6
E01000368,2017,3.560076287,6.892350747,28.34019742,0.200985892,-0.14799072,5
E01000369,2017,2.005899705,6.943383655,30.02526265,-0.00072041,-0.254706075,4
E01000370,2017,2.181818182,7.040617272,30.34746689,-0.226139915,-0.369443304,4
E01000371,2017,1.159243441,8.373975519,31.05842759,-0.76719336,-0.544290796,3
E01000372,2017,3.597122302,7.186640565,30.88603515,0.630143422,0.196448582,6
E01000373,2017,1.472392638,6.990684573,27.4452239,-0.053064011,-0.337502896,4
E01000374,2017,4.275092937,7.458154945,29.74779819,0.43071466,0.096465596,6
E01000375,2017,2.5,7.353783323,30.06915897,-0.522861468,-0.509031801,3
E01000376,2017,0.366300366,7.766903694,30.35198137,-0.889199855,-0.725038379,2
E01000377,2017,1.08401084,7.810061675,30.30307072,-1.063789126,-0.803955799,2
E01000378,2017,2.419904567,7.361698604,29.6254949,0.155734858,-0.107012967,5
E01000379,2017,2.06185567,7.731932351,30.46629096,0.004878822,-0.143632586,5
E01000380,2017,1.734104046,9.567108344,31.12032788,-0.210835468,-0.069291466,5
E01000381,2017,2.148664344,6.802787523,29.06373471,0.175533003,-0.181783629,5
E01000382,2017,1.360103627,7.1761412,28.49134762,-0.867597747,-0.789545021,2
E01000383,2017,1.25994695,6.897992828,29.55388172,0.55268605,0.050225418,6
E01000384,2017,0.909090909,7.860873937,31.13064048,-0.323145038,-0.339698841,4
E01000385,2017,2.909796314,7.971919306,32.23604175,-0.292732352,-0.250130056,4
E01000386,2017,2.416721097,7.899351957,31.49969779,2.255986637,1.262008811,10
E01000387,2017,0.949968334,6.805358487,29.269388,-0.91958398,-0.865346372,2
E01000388,2017,0.974658869,6.041135772,22.83946186,-0.799383352,-1.016454558,1
E01000389,2017,1.258581236,5.69129992,29.41281757,-0.456789867,-0.735654209,2
E01000390,2017,0.861393892,6.155285408,29.01669499,-0.795167525,-0.88784741,1
E01000391,2017,1.238938053,5.95205422,22.99092418,-0.741346024,-0.985207229,1
E01000392,2017,2.320987654,5.491721726,23.29722103,-0.339981802,-0.787422877,2
E01000393,2017,0.997652582,5.519839596,25.65908627,-0.5405426,-0.888202684,1
E01000394,2017,1.113172542,6.441849594,28.65324744,0.675048935,0.042233026,6
E01000395,2017,0.744248985,7.980647975,24.99924656,-0.623086453,-0.62345969,2
E01000396,2017,0.432276657,7.8992306,24.88902277,-0.765250943,-0.731392182,2
E01000398,2017,2.311435523,6.629140941,23.91008133,-0.312107529,-0.591238153,3
E01000399,2017,0.85313833,7.481095302,24.74599996,-0.278827359,-0.476356431,3
E01000400,2017,1.862556198,6.531887584,23.86355249,-0.455941163,-0.70017205,2
E01000401,2017,2.743410436,5.425289025,23.77262598,1.544195139,0.356195032,7
E01000402,2017,1.98019802,6.551238049,25.47635966,-0.038118337,-0.413353482,3
E01000403,2017,1.692650334,7.796203378,28.56619312,0.659805472,0.218629288,7
E01000404,2017,2.407638024,7.759324933,27.03077455,0.181161746,-0.090616311,5
E01000405,2017,1.661129568,7.6305318,27.14716566,-0.476984509,-0.515045382,3
E01000406,2017,1.164725458,7.285183145,26.91484134,-0.441398812,-0.551299245,3
E01000407,2017,1.601971657,7.823187037,32.13445082,0.047194371,-0.085488693,5
E01000408,2017,1.915708812,7.175140946,26.61387064,0.915271729,0.265456632,7
E01000409,2017,0.98265896,6.720111233,23.2419414,-0.936477327,-0.995830137,1
E01000410,2017,1.084990958,7.655841595,23.98970069,-0.870185416,-0.820180442,2
E01000411,2017,1.45631068,6.628770819,23.35167373,-0.942475698,-0.998491278,1
E01000412,2017,1.419647927,7.284696491,24.21801331,-0.894265656,-0.868371796,1
E01000413,2017,1.013024602,4.343570216,24.66663385,-0.724518495,-1.224540918,1
E01000414,2017,0.376141859,7.084927514,23.97651728,-0.671939733,-0.793753198,2
E01000415,2017,1.572112098,8.336628481,24.89876134,-0.370982593,-0.411686098,3
E01000416,2017,2.51497006,5.767770437,24.39566566,-0.334933262,-0.717944008,2
E01000417,2017,1.6930639,5.995808529,24.94468484,-0.516690936,-0.797452499,2
E01000418,2017,1.791044776,5.56169729,24.40253042,-0.454160151,-0.834402693,2
E01000419,2017,0.907715582,6.532468769,25.08085544,-0.71467902,-0.855944648,2
E01000420,2017,0.774193548,6.234571266,25.31003072,-0.773933551,-0.933529272,1
E01000421,2017,1.128818061,6.340936545,25.345239,-0.34447692,-0.648307406,2
E01000422,2017,2.254791432,6.379333222,23.84444838,-0.702603038,-0.864186075,2
E01000423,2017,0.358637179,4.849193499,25.03696658,-0.667681886,-1.110051526,1
E01000424,2017,1.22591944,7.028723096,28.96069448,-0.283221738,-0.449719595,3
E01000425,2017,1.751313485,6.399980903,28.39311831,1.973935342,0.831047112,9
E01000426,2017,0.674019608,6.520684074,27.94449572,-0.270558639,-0.543846372,3
E01000427,2017,1.312217195,6.946983857,27.98858755,-0.414934554,-0.555705756,3
E01000428,2017,2.724637681,7.403660608,29.79068412,1.598515698,0.778171815,9
E01000429,2017,4.114713217,7.391878041,26.66275234,0.444486085,0.038801994,6
E01000430,2017,1.170117012,5.168963199,25.67780451,-0.69348201,-1.033620326,1
E01000431,2017,3.632589517,7.242638404,27.13447479,0.254328452,-0.091564765,5
E01000432,2017,1.945181256,4.512101691,25.44258963,-0.268681507,-0.882194337,1
E01000433,2017,3.012345679,6.062765888,27.1254482,0.478327209,-0.124983093,5
E01000434,2017,3.997715591,5.236720432,26.0972436,0.917469243,0.003825651,6
E01000435,2017,2.166317261,7.165581057,28.14638207,0.397385266,-0.016648731,5
E01000436,2017,0.911680912,5.285430764,24.90651833,-1.062916803,-1.258283081,1
E01000437,2017,1.633259094,6.818716368,28.03185619,-0.100680125,-0.374953829,4
E01000438,2017,1.65336374,7.657411534,31.2619563,-0.146396485,-0.237166521,4
E01000439,2017,3.210048849,7.485175497,31.17616611,-0.096231654,-0.204826025,4
E01000440,2017,0.768156425,6.235309175,26.96773897,-0.726243881,-0.874595871,1
E01000441,2017,3.807850029,7.038700672,29.32434889,0.133867795,-0.148697181,5
E01000442,2017,0.910746812,6.136735862,26.43352979,-0.497708527,-0.756310075,2
E01000443,2017,1.593323217,7.326688542,26.85380959,0.012428785,-0.263183205,4
E01000444,2017,1.46627566,3.956329017,24.89262786,-1.27755028,-1.62248587,1
E01000445,2017,0.35335689,6.017236801,24.99271899,-0.536169175,-0.841714817,2
E01000446,2017,0.971502591,6.837909501,27.06529764,-1.127776072,-1.026429605,1
E01000447,2017,0.370762712,3.173803771,21.84100608,-0.714357124,-1.547830214,1
E01000448,2017,0.516605166,4.134151703,23.15408934,-0.777639412,-1.340914335,1
E01000449,2017,0,3.257669699,21.97305653,-0.463884804,-1.389978649,1
E01000450,2017,2.404600105,6.796078828,25.14327486,-0.518267885,-0.669413412,2
E01000451,2017,1.03388857,6.697977946,24.83554424,-1.028322496,-1.024001649,1
E01000452,2017,1.263157895,5.896811295,24.65096049,-1.038219954,-1.142255172,1
E01000453,2017,1.366120219,4.942625329,24.20719682,-0.509141682,-0.983298578,1
E01000454,2017,2.21266134,5.101113621,23.93216117,-0.265925378,-0.797548709,2
E01000455,2017,0.566893424,4.32324873,23.36086484,-0.895768983,-1.369138653,1
E01000456,2017,0.610997963,4.981324748,24.29311022,-0.89188459,-1.226822239,1
E01000457,2017,0.876765709,7.433893309,28.71671909,0.300796827,-0.058744727,5
E01000458,2017,0.766550523,7.171834361,27.82159659,-0.588472639,-0.648887614,2
E01000459,2017,2.225841477,7.487048412,29.08397502,-0.224355571,-0.334292159,4
E01000460,2017,0.399361022,6.265598286,30.92997026,-1.016182014,-0.985871268,1
E01000461,2017,1.409313725,6.873802809,28.73836282,-1.193617768,-1.020377063,1
E01000462,2017,1.113467656,7.002815598,29.95358049,0.724511501,0.171587568,6
E01000463,2017,1.092896175,5.137633522,32.77520791,-1.111832279,-1.164647128,1
E01000464,2017,2.716361339,6.630727774,23.93859512,-0.572822116,-0.742024743,2
E01000465,2017,2.744425386,6.476739195,24.03417439,-0.457545402,-0.691435005,2
E01000466,2017,2.200751476,6.507063515,23.73847482,-0.807894992,-0.912779889,1
E01000467,2017,2.437810945,8.450729533,20.31498498,-0.204337183,-0.366271871,4
E01000468,2017,1.449732115,8.11778464,20.58308982,-1.066072892,-0.937860995,1
E01000469,2017,1.233905579,8.278144081,20.62496461,-0.592903036,-0.637701736,2
E01000470,2017,1.091192518,6.497703127,24.14380617,-0.212690578,-0.569401249,3
E01000471,2017,2.122347066,3.541168588,10.25096897,-0.49308388,-1.493297344,1
E01000472,2017,0.841662283,3.651286318,10.71762935,-0.695217632,-1.610089854,1
E01000473,2017,0.999167361,3.735324973,7.988720181,-0.461190973,-1.495216736,1
E01000474,2017,1.240808824,3.586188635,7.840508478,-0.532092059,-1.56809127,1
E01000475,2017,0.288184438,3.865148721,9.452331498,-0.741132587,-1.632998088,1
E01000476,2017,0.630011455,3.435948622,7.795978397,-0.742873087,-1.747988325,1
E01000477,2017,0.665483585,3.505313614,8.230160533,-0.842549524,-1.783037954,1
E01000478,2017,0.969387755,3.573265352,8.626146101,-0.471622267,-1.52702712,1
E01000479,2017,2,7.205534492,14.50177429,-0.195706935,-0.621395869,2
E01000480,2017,0.675675676,6.703189223,14.39872617,-0.590718787,-0.958928559,1
E01000481,2017,1.497395833,7.320347494,14.37391399,-0.862854913,-1.022387989,1
E01000482,2017,2.979145978,7.472906725,14.78047475,1.113968945,0.224049316,7
E01000483,2017,2.401280683,7.035676379,14.53896497,0.231426594,-0.377579783,4
E01000484,2017,2.694235589,5.360320599,12.02398779,-0.016312528,-0.81254615,2
E01000485,2017,1.37283237,4.944755946,12.37845083,2.140244154,0.403977106,7
E01000486,2017,0,5.491906192,14.56130524,-0.63908429,-1.191003053,1
E01000487,2017,1.251877817,5.346353281,14.07560165,-0.018077084,-0.804856834,2
E01000488,2017,1.659496005,6.01453614,16.99953925,-0.420241348,-0.881614741,1
E01000489,2017,1.930758988,5.992969667,16.89870425,0.361407054,-0.408852092,3
E01000490,2017,1.726929304,9.216645681,21.14452581,-0.612965588,-0.529321342,3
E01000491,2017,2.270381837,6.866096153,17.8398263,-0.35314814,-0.695308155,2
E01000492,2017,1.960784314,6.192293387,16.0935759,-0.490672739,-0.908900211,1
E01000493,2017,1.058530511,6.222333908,16.14430121,-0.558818242,-0.964142526,1
E01000494,2017,1.479452055,6.239077152,17.9951655,0.230354782,-0.440960484,3
E01000495,2017,2.82208589,8.267633568,20.43997341,0.131774332,-0.175525682,5
E01000497,2017,0.896057348,4.176715909,15.93749224,-0.638348626,-1.36756397,1
E01000498,2017,2.126328956,5.512860987,12.84208859,-0.176636362,-0.878756823,1
E01000499,2017,1.436464088,4.779458733,14.15560944,-0.751739333,-1.340407769,1
E01000501,2017,2.863317126,4.977657469,15.2476159,-0.096269517,-0.864541085,2
E01000502,2017,1.854882706,5.798440221,14.95665442,-0.682435377,-1.10619998,1
E01000503,2017,2.192326856,4.621516615,16.12867606,-0.22700423,-1.001736644,1
E01000504,2017,2.759009009,5.56592818,17.6806909,-0.675540437,-1.074121749,1
E01000505,2017,1.201372998,5.349339215,16.80430563,-0.830238045,-1.247007863,1
E01000506,2017,1.827956989,5.815400776,16.29033983,-0.725338954,-1.105774905,1
E01000507,2017,0.954653938,5.83004638,17.08860401,-0.669669726,-1.074962925,1
E01000508,2017,2.262443439,5.696444812,15.85164431,0.403037843,-0.442216175,3
E01000509,2017,1.963439404,5.805622543,14.8408412,1.213564618,0.041254833,6
E01000510,2017,2.181603774,5.947895267,15.77279021,0.087054206,-0.597621,3
E01000511,2017,1.100917431,6.266012024,16.23692854,-0.304037175,-0.801025859,2
E01000512,2017,1.129032258,5.970720708,16.9758812,-1.157290925,-1.34607608,1
E01000513,2017,0.731707317,6.653574723,12.57258995,-0.675954201,-1.04869542,1
E01000514,2017,0.78023407,7.118183551,13.06780045,-0.798746916,-1.051019853,1
E01000515,2017,0.927357032,7.71916028,13.66502145,-0.562313804,-0.818505298,2
E01000516,2017,1.052631579,6.053052808,11.73270948,-0.750441426,-1.185187476,1
E01000517,2017,0.463576159,5.664676774,12.33915265,-0.847093628,-1.309612132,1
E01000518,2017,1.207115629,7.366143312,13.27202494,-0.246905493,-0.670828388,2
E01000519,2017,1.556016598,6.511846447,13.82328281,-0.293667035,-0.793578388,2
E01000520,2017,1.204819277,7.64991794,13.46952866,-0.164907293,-0.582927599,3
E01000521,2017,2.775476388,5.725142558,15.81468858,-0.155717949,-0.768543207,2
E01000522,2017,2.062374245,5.889403586,15.87174465,-0.338472513,-0.86397214,2
E01000523,2017,1.90939723,5.912351593,16.05460739,-0.443432074,-0.923365943,1
E01000524,2017,2.29844413,5.160285587,14.95785298,-0.322216875,-0.983460457,1
E01000525,2017,1.979719942,5.336345107,15.42444844,-0.347680801,-0.966383377,1
E01000526,2017,2.711323764,5.556485021,15.32161307,0.183904444,-0.599544604,2
E01000527,2017,2.540106952,5.694973867,15.75043842,-0.256572895,-0.838804464,2
E01000528,2017,2.251184834,5.648173118,15.73487412,0.89908706,-0.152115369,5
E01000530,2017,0.560538117,6.271471929,15.72491245,-0.427161346,-0.89980573,1
E01000531,2017,0.962463908,6.499069659,17.22313296,-0.787465828,-1.046101778,1
E01000532,2017,1.339013999,7.083047483,17.66353881,-0.158401992,-0.570192788,3
E01000533,2017,3.002610966,6.122476774,16.33114293,0.40691374,-0.355977744,4
E01000534,2017,1.017964072,6.27348808,15.85335546,-0.154522184,-0.7186653,2
E01000535,2017,1.326846528,6.225251518,16.24591455,-0.245804923,-0.766090519,2
E01000536,2017,1.055900621,5.22309262,11.47604573,-0.156389793,-0.961090495,1
E01000538,2017,0.803212851,4.921135972,12.05720853,-1.038786029,-1.542907437,1
E01000539,2017,0.69752695,4.742047654,12.88988014,-0.281660322,-1.105160526,1
E01000540,2017,1.252609603,5.213319876,11.93149021,-1.079343433,-1.507681221,1
E01000541,2017,0.717360115,4.702956045,10.6031489,0.383087297,-0.751323581,2
E01000543,2017,1.786853861,5.225154681,11.38108972,-0.400289583,-1.093798298,1
E01000544,2017,2.283653846,8.661218003,20.50199406,-0.209021364,-0.345170826,4
E01000545,2017,2.937915743,9.853846112,21.48218745,0.031055878,-0.051149041,5
E01000546,2017,0.917992656,8.921612044,20.26015862,-0.518251821,-0.537387681,3
E01000547,2017,1.801801802,7.959501692,18.88749119,-0.692504767,-0.753957457,2
E01000548,2017,1.243339254,9.205067347,20.69300379,-0.641039269,-0.56606552,3
E01000549,2017,1.149425287,7.249968735,17.98630817,-1.017397389,-1.066916472,1
E01000550,2017,3.283735249,10.542534,20.74548293,-0.129313384,-0.092917939,5
E01000551,2017,2.288930582,9.120705641,19.48062229,-0.289689458,-0.364009641,4
E01000552,2017,2.844214609,9.972537483,20.32155895,-0.220179221,-0.214130119,4
E01000553,2017,1.571621015,6.043267348,16.9985018,0.408935015,-0.377767344,4
E01000554,2017,0.896860987,5.827820942,17.43027907,-0.502220265,-0.969424268,1
E01000555,2017,0.985221675,5.6803587,17.95006521,-1.097977323,-1.340554478,1
E01000556,2017,2.474323063,5.965078629,17.23147192,-0.981167651,-1.209758179,1
E01000557,2017,1.506493506,5.896476141,18.31863981,-0.578292966,-0.97402228,1
E01000558,2017,2.931379081,7.698880927,21.60414045,-0.072069153,-0.342133586,4
E01000559,2017,2.002583979,5.52008619,18.15156538,-0.253623962,-0.829664379,2
E01000560,2017,0.948991696,6.333522063,18.92227929,-1.033642752,-1.18767606,1
E01000561,2017,2.230685528,9.347003455,23.29229475,-0.002412808,-0.098817278,5
E01000562,2017,0.404312668,3.871765417,11.0944181,-0.052524277,-1.180720017,1
E01000563,2017,0,3.724941758,11.36409199,-0.032240777,-1.213486751,1
E01000564,2017,0.959232614,3.901746428,10.16046087,-0.604143797,-1.50718976,1
E01000565,2017,1.961950059,3.803374344,11.29357243,0.221995664,-0.986199232,1
E01000566,2017,1.114754098,3.94998109,11.33025461,-1.152599643,-1.803274477,1
E01000567,2017,1.416853095,3.682056989,10.05756802,2.078664703,0.076528056,6
E01000568,2017,0.580601093,5.560019822,12.61302092,-0.457692484,-1.081580026,1
E01000569,2017,0.810810811,3.902559057,11.2854763,-0.319289508,-1.318478757,1
E01000570,2017,1.810747664,4.689871014,10.48149603,-0.634318701,-1.344974001,1
E01000571,2017,2.929115407,5.301689474,12.19295337,0.575119259,-0.458223733,3
E01000572,2017,0.768693222,4.998145592,12.03030036,-0.479875681,-1.192987282,1
E01000573,2017,1.000625391,4.646791038,12.19584626,-0.930323666,-1.518743629,1
E01000574,2017,0.338066261,4.763180377,12.35373941,-0.99733508,-1.556483167,1
E01000575,2017,1.218274112,4.408954872,10.46780135,-0.784129371,-1.501173985,1
E01000576,2017,0.523255814,5.028336566,11.50891446,-0.522861468,-1.231169463,1
E01000577,2017,2.00081666,4.854999084,11.25689398,-0.568482977,-1.257748709,1
E01000578,2017,1.636278635,5.946520594,13.05381606,1.085807489,-0.053370564,5
E01000579,2017,2.064516129,7.609105763,19.36009929,-0.449969572,-0.635532831,2
E01000580,2017,1.977809937,6.895865675,17.86637402,-0.639737763,-0.869160297,1
