,LSOA11CD,17-18_April,17-18_May,17-18_June,17-18_July,17-18_August,17-18_September,17-18_October,17-18_November,17-18_December,17-18_January,17-18_February,17-18_March,18-19_April,18-19_May,18-19_June,18-19_July,18-19_August,18-19_September,18-19_October,18-19_November,18-19_December,18-19_January,18-19_February,18-19_March,19-20_April,19-20_May,19-20_June,19-20_July,19-20_August,19-20_September,19-20_October,19-20_November,19-20_December,19-20_January,19-20_February,19-20_March,20-21_April,20-21_May,20-21_June,20-21_July,20-21_August,20-21_September,20-21_October,20-21_November,20-21_December,20-21_January,20-21_February,20-21_March,21-22_April,21-22_May,21-22_June,21-22_July,21-22_August,21-22_September,21-22_October,21-22_November,21-22_December,21-22_January,21-22_February,21-22_March,Mean_dev,MH_call_rate,%non-crime,Night-time_ratio,Temporalvolatility(CV),%attended,%highacuity,slope,lsoa_lq,Percentage change
205,E01010776,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,-24.799999999999997,0.0335820895522388,72.22222222222221,0.1851851851851851,0.6042585174154326,0.7222222222222222,0.7222222222222222,0.0041307646573373,0.7679794335020906,0.328735632183908
206,E01010777,5.0,5.0,6.0,1.0,3.0,5.0,2.0,4.0,3.0,0.0,0.0,1.0,3.0,9.0,5.0,5.0,5.0,3.0,3.0,3.0,17.0,8.0,2.0,7.0,20.0,10.0,13.0,2.0,5.0,10.0,8.0,7.0,10.0,4.0,6.0,10.0,5.0,11.0,16.0,10.0,3.0,10.0,16.0,6.0,4.0,2.0,4.0,3.0,7.0,2.0,14.0,3.0,3.0,0.0,2.0,7.0,5.0,0.0,6.0,5.0,275.2,0.2404891304347826,80.22598870056498,0.2655367231638418,0.6839828886272387,0.7542372881355932,0.6468926553672316,0.0328343610700453,5.239657873046503,0.5017083902325499
207,E01010778,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,-28.799999999999997,0.0245098039215686,82.0,0.18,0.5124514139046775,0.76,0.72,-0.0026958196161252,0.5551421836189605,0.1999999999999999
208,E01010779,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-15.799999999999997,0.0391547545059042,88.88888888888889,0.2063492063492063,0.515445488289826,0.7142857142857143,0.5396825396825397,0.0016805431810501,0.8708745743807808,0.2094594594594594
209,E01010781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,-38.8,0.0271186440677966,75.0,0.3,0.6923046397979103,0.875,0.775,0.0422130241081866,0.5956099811257601,0.2106060606060605
210,E01010782,1.0,2.0,6.0,1.0,5.0,1.0,3.0,2.0,6.0,1.0,3.0,5.0,6.0,5.0,7.0,1.0,0.0,1.0,6.0,3.0,6.0,8.0,4.0,7.0,11.0,11.0,4.0,4.0,4.0,10.0,9.0,8.0,9.0,12.0,14.0,15.0,6.0,17.0,9.0,17.0,14.0,8.0,11.0,6.0,6.0,10.0,9.0,2.0,11.0,9.0,13.0,5.0,3.0,4.0,6.0,4.0,1.0,4.0,4.0,8.0,309.2,0.1743820224719101,89.43298969072166,0.2396907216494845,0.6334218875925219,0.7783505154639175,0.6701030927835051,0.081990349933858,3.785534436501995,0.3526255703972553
211,E01010783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,-37.8,0.0260814249363867,87.8048780487805,0.2682926829268293,0.6066996567723292,0.5609756097560976,0.3658536585365853,0.0010739363899215,0.5659515974560636,0.37
212,E01010784,2.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,25.200000000000003,0.0658644711842938,77.88461538461539,0.2211538461538461,0.635411311291171,0.7403846153846154,0.5480769230769231,-0.0043060989769919,1.493181247690514,0.3725155279503105
213,E01010785,1.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.200000000000003,0.0516252390057361,83.9506172839506,0.1975308641975308,0.5246623085640322,0.8148148148148148,0.6296296296296297,0.008257623378209,1.1434955861914629,0.2353658536585365
214,E01010786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-62.8,0.0100819155639571,75.0,0.0,0.4868050602311634,0.8125,0.75,0.0119483192316487,0.2147615879170732,0.1025641025641025
215,E01010787,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-17.799999999999997,0.0390524967989756,80.32786885245902,0.2622950819672131,0.5937493256437981,0.8852459016393442,0.7704918032786885,-0.0016889337030501,0.8667735378271126,0.3029166666666666
216,E01010788,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,3.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-4.799999999999997,0.0530846484935437,90.54054054054052,0.2432432432432432,0.7257010781063866,0.7432432432432432,0.6756756756756757,0.0020084168827061,1.1738569917210624,0.2967418546365915
217,E01010789,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,5.0,3.0,0.0,-1.7999999999999972,0.0419847328244274,89.6103896103896,0.2207792207792207,0.5734247894934432,0.8441558441558441,0.7532467532467533,0.0046627278531667,0.9499441477937332,0.3402439024390243
218,E01010790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-60.8,0.0112429731417863,94.44444444444444,0.0555555555555555,0.6281300224498751,0.7777777777777778,0.6111111111111112,0.0215843206453239,0.2441404859899364,0.25
219,E01010791,4.0,8.0,1.0,0.0,3.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,11.0,6.0,1.0,0.0,8.0,1.0,2.0,2.0,7.0,2.0,0.0,3.0,1.0,6.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,34.2,0.0616812227074235,82.30088495575221,0.2654867256637168,0.8628824969782362,0.6106194690265486,0.5663716814159292,-0.0383942882121521,1.4264680869045931,0.7420119562976706
220,E01010792,2.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,5.0,3.0,2.0,4.0,2.0,4.0,1.0,0.0,1.0,7.0,3.0,6.0,5.0,4.0,3.0,7.0,7.0,9.0,10.0,3.0,7.0,7.0,5.0,7.0,7.0,19.0,11.0,7.0,7.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,131.2,0.1055806938159879,82.85714285714286,0.3476190476190476,0.8471800937731833,0.5761904761904761,0.5047619047619047,-0.0256366484575835,2.314700998334842,0.3934455206054014
221,E01010793,2.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,8.0,4.0,13.0,7.0,7.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,6.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45.2,0.0672086720867208,83.87096774193549,0.2580645161290322,0.8526685105327877,0.75,0.6612903225806451,-0.0086398168546989,1.4843334985901524,0.3476270106704889
222,E01010794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,-32.8,0.0231971759959657,76.08695652173914,0.1956521739130435,0.5789850537808168,0.7391304347826086,0.6304347826086957,0.0202086316220085,0.5116663510901878,0.3125
223,E01010795,3.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-24.799999999999997,0.0278494069107787,85.18518518518519,0.1666666666666666,0.574214614886284,0.8888888888888888,0.7777777777777778,-0.0242217285673196,0.6444830984166835,0.0976190476190476
224,E01010796,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,-54.8,0.0141843971631205,79.16666666666666,0.125,0.4448782605013046,0.6666666666666666,0.6666666666666666,0.008198564740038,0.3131759532320139,0.1228070175438596
225,E01010797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-68.8,0.007072135785007,90.0,0.2,0.3703280399090206,0.8,0.7,-0.0103659826528453,0.1532279067269011,0.0625
226,E01010798,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,-47.8,0.0206254158349966,70.96774193548387,0.2580645161290322,0.4603984158886274,0.7419354838709677,0.6774193548387096,0.0081948291782086,0.4874890046287485,0.1746031746031746
227,E01010799,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,-44.8,0.0212765957446808,85.29411764705883,0.2058823529411764,0.3599307891947848,0.7352941176470589,0.6764705882352942,0.0021854511395566,0.4635789173638195,0.0961538461538461
228,E01010800,0.0,0.0,1.0,2.0,5.0,1.0,2.0,0.0,5.0,8.0,1.0,4.0,1.0,8.0,16.0,4.0,4.0,3.0,6.0,3.0,5.0,2.0,2.0,2.0,8.0,6.0,9.0,5.0,1.0,3.0,4.0,4.0,3.0,0.0,6.0,0.0,3.0,7.0,5.0,4.0,0.0,3.0,1.0,4.0,5.0,6.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,2.0,124.2,0.110747408619749,68.4729064039409,0.2463054187192118,0.7214727001237218,0.6009852216748769,0.4482758620689655,-0.0346377238678276,2.463062048942118,0.5258303938859494
229,E01010801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,-31.799999999999997,0.0232098765432098,82.97872340425532,0.1489361702127659,0.5424809810423141,0.8085106382978723,0.723404255319149,0.00849311213722,0.5048583845248861,0.324074074074074
230,E01010802,0.0,4.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,8.0,4.0,1.0,5.0,2.0,2.0,5.0,1.0,4.0,2.0,6.0,4.0,0.0,1.0,2.0,4.0,4.0,5.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,35.2,0.0552058111380145,76.31578947368422,0.1666666666666666,0.7362621965698436,0.7543859649122807,0.6666666666666666,0.0001805369846938,1.2266856350067892,0.4743333333333334
231,E01010803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-48.8,0.0156576200417536,93.33333333333331,0.2333333333333333,0.4183300132670377,0.8666666666666667,0.7666666666666667,-0.0021872601688411,0.3471467233883222,0.2301587301587301
232,E01010804,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,-45.8,0.0143979057591623,66.66666666666666,0.1818181818181818,0.4187485419177558,0.6363636363636364,0.6060606060606061,-0.0009975633289178,0.3334612567657304,0.1805555555555555
233,E01010805,12.0,12.0,17.0,7.0,6.0,10.0,10.0,10.0,12.0,13.0,8.0,7.0,18.0,18.0,28.0,22.0,14.0,15.0,15.0,13.0,13.0,12.0,17.0,15.0,11.0,9.0,17.0,6.0,10.0,19.0,17.0,7.0,12.0,13.0,13.0,9.0,9.0,19.0,13.0,10.0,18.0,11.0,8.0,11.0,13.0,12.0,3.0,10.0,13.0,17.0,7.0,16.0,8.0,15.0,10.0,7.0,16.0,7.0,14.0,5.0,660.2,0.4020674646354733,69.01217861975643,0.1732070365358592,0.3696503105990936,0.4492557510148849,0.3464140730717185,-0.0426507363156432,9.060869328153254,0.2417483280679875
234,E01010806,7.0,13.0,1.0,2.0,3.0,1.0,4.0,3.0,5.0,3.0,2.0,5.0,1.0,8.0,4.0,4.0,3.0,4.0,2.0,7.0,4.0,1.0,4.0,4.0,3.0,3.0,7.0,7.0,0.0,3.0,6.0,12.0,9.0,10.0,6.0,4.0,4.0,10.0,6.0,6.0,5.0,5.0,3.0,2.0,6.0,5.0,4.0,7.0,5.0,7.0,2.0,4.0,3.0,2.0,5.0,10.0,11.0,7.0,10.0,2.0,217.2,0.1758764111705288,80.4054054054054,0.3513513513513513,0.5739990718724778,0.4054054054054054,0.2736486486486486,0.0377638780297107,3.94922588011161,0.3973926967571035
235,E01010807,0.0,4.0,2.0,1.0,4.0,2.0,0.0,1.0,5.0,7.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,5.0,0.0,0.0,2.0,2.0,5.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,11.0,2.0,2.0,2.0,0.0,1.0,1.0,16.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,52.2,0.0563198624247635,87.02290076335878,0.1984732824427481,1.0048539036277455,0.7251908396946565,0.5572519083969466,0.0046992085953306,1.2881781294872634,0.630115891053391
236,E01010808,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-53.8,0.0107066381156316,80.0,0.28,0.3379940827884417,0.84,0.68,-0.0078679078014184,0.2570034873057991,0.0396825396825396
237,E01010809,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,5.0,0.0,4.0,0.0,2.0,1.0,2.0,3.0,2.0,5.0,4.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,15.200000000000003,0.0436802973977695,71.27659574468085,0.2127659574468085,0.5613991499665993,0.7872340425531915,0.6914893617021277,-0.0002748807285814,0.9629120806775112,0.2639455782312925
238,E01010810,7.0,4.0,7.0,6.0,6.0,7.0,6.0,7.0,4.0,6.0,5.0,7.0,10.0,17.0,9.0,7.0,11.0,12.0,4.0,18.0,8.0,7.0,8.0,9.0,16.0,16.0,22.0,15.0,19.0,15.0,9.0,8.0,12.0,18.0,12.0,13.0,9.0,15.0,7.0,9.0,13.0,10.0,10.0,4.0,9.0,6.0,7.0,9.0,9.0,15.0,12.0,17.0,7.0,4.0,6.0,8.0,10.0,12.0,9.0,6.0,511.2,0.2658855340243353,85.76271186440678,0.2728813559322033,0.437573312140861,0.7423728813559322,0.676271186440678,0.0363434287302028,5.878461029674827,0.1502943856968625
239,E01010811,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,1.0,9.0,3.0,6.0,10.0,9.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,7.0,4.0,3.0,2.0,2.0,45.2,0.0551356158292574,77.41935483870968,0.3870967741935484,0.8598117334066153,0.5564516129032258,0.3548387096774194,0.0551387802507762,1.202334950659969,0.3705141476880607
240,E01010812,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0,2.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-20.799999999999997,0.0279652844744455,77.58620689655173,0.3448275862068966,0.7663933709582511,0.7586206896551724,0.7241379310344828,-0.0149368459040057,0.6038985048008247,0.3285714285714285
241,E01010813,3.0,5.0,5.0,1.0,3.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,6.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,2.0,2.0,0.0,4.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,5.0,5.0,6.0,6.0,5.0,1.0,3.0,3.0,0.0,3.0,9.0,2.0,3.0,1.0,6.0,3.0,84.2,0.0855643044619422,84.66257668711657,0.294478527607362,0.5906324932663622,0.5460122699386503,0.4294478527607362,0.0190908250809657,1.9443470665129865,0.4319444444444444
242,E01010814,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,11.0,2.0,1.0,5.0,0.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,26.200000000000003,0.0646153846153846,85.71428571428571,0.1238095238095238,0.8346224345257298,0.7428571428571429,0.6761904761904762,-0.0035785116122618,1.421982620790858,0.4361989459815547
243,E01010815,3.0,7.0,13.0,7.0,2.0,3.0,14.0,8.0,5.0,5.0,4.0,3.0,4.0,10.0,11.0,8.0,2.0,7.0,8.0,4.0,4.0,5.0,6.0,4.0,8.0,8.0,4.0,13.0,7.0,5.0,4.0,1.0,7.0,2.0,1.0,2.0,10.0,5.0,6.0,7.0,19.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,3.0,5.0,4.0,6.0,3.0,1.0,8.0,3.0,2.0,6.0,8.0,1.0,264.2,0.1323813199536858,64.72303206997084,0.1632653061224489,0.604329779537312,0.3731778425655976,0.2886297376093295,-0.0373159210891914,3.010699150378815,0.4527735641551431
244,E01010816,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-20.799999999999997,0.0303347280334728,63.793103448275865,0.3103448275862069,0.5869987045909375,0.7758620689655172,0.5689655172413793,-0.0106972875560279,0.6692421982899786,0.2702020202020201
245,E01010817,1.0,1.0,2.0,7.0,2.0,1.0,2.0,0.0,2.0,2.0,5.0,2.0,6.0,5.0,1.0,1.0,5.0,5.0,4.0,2.0,2.0,1.0,0.0,1.0,6.0,4.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,6.0,2.0,5.0,3.0,2.0,4.0,4.0,3.0,10.0,4.0,6.0,1.0,1.0,1.0,4.0,0.0,6.0,7.0,3.0,1.0,1.0,0.0,83.2,0.0609022556390977,86.41975308641975,0.2654320987654321,0.6772456079569689,0.6172839506172839,0.4444444444444444,0.0176008012604734,1.3642383071153696,0.4848607367475291
